2021-03-04,-0.0123,-123,13951.53
2021-03-05,0.0069,68.55,14020.08
2021-03-08,-0.028,-279.57,13740.51
2021-03-09,0.0318,317.62,14058.13
2021-03-10,-0.0033,-32.8,14025.33
2021-03-11,0.0165,165.08,14190.41
2021-03-12,-0.0064,-63.94,14126.46
2021-03-15,0.0087,87.09,14213.55
2021-03-16,0.0064,64.3,14277.85
2021-03-17,-0.0003,-2.87,14274.98
2021-03-18,-0.0234,-234.01,14040.96
2021-03-19,0.0011,10.65,14051.62
2021-03-22,0.0164,164.37,14215.99
2021-03-23,-0.0001,-1.06,14214.93
2021-03-24,-0.0138,-137.55,14077.39
2021-03-25,-0.0036,-35.57,14041.81
2021-03-26,0.0089,88.77,14130.58
2021-03-29,0.0005,4.61,14135.2
2021-03-30,-0.0072,-71.83,14063.37
2021-03-31,0.0146,146.47,14209.84
2021-04-01,0.0153,152.73,14362.57
2021-04-02,0,0,14362.57
2021-04-05,0.0123,122.63,14485.2
2021-04-06,-0.0004,-4.36,14480.84
2021-04-07,0.0079,78.92,14559.75
2021-04-08,0.0098,98.1,14657.86
2021-04-09,0.0069,68.64,14726.5
2021-04-12,0.0086,85.86,14812.37
2021-04-13,0.0139,139.25,14951.62
2021-04-14,-0.0103,-103.12,14848.5
2021-04-15,0.0192,192.38,15040.88
2021-04-16,-0.0032,-31.84,15009.04
2021-04-19,-0.0077,-76.7,14932.34
2021-04-20,-0.0049,-49.39,14882.95
2021-04-21,0.0052,51.75,14934.7
2021-04-22,-0.0115,-115.17,14819.54
2021-04-23,0.0131,131.41,14950.94
2021-04-26,0.0034,33.91,14984.85
2021-04-27,-0.0022,-21.93,14962.92
2021-04-28,-0.008,-80.06,14882.86
2021-04-29,-0.0014,-13.94,14868.92
2021-04-30,-0.0038,-38,14830.92
2021-05-03,-0.0043,-43.06,14787.87
2021-05-04,-0.0174,-173.72,14614.15
2021-05-05,0.0011,10.95,14625.09
2021-05-06,0.0069,69.21,14694.31
2021-05-07,0.0077,76.53,14770.84
2021-05-10,-0.0179,-179.27,14591.57
2021-05-11,-0.0023,-23.46,14568.11
2021-05-12,-0.0196,-195.98,14372.13
2021-05-13,0.0063,63.34,14435.47
2021-05-14,0.0172,172.06,14607.53
2021-05-17,-0.0047,-46.65,14560.88
2021-05-18,-0.0043,-43.3,14517.58
2021-05-19,-0.0006,-6.44,14511.14
2021-05-20,0.0142,142.04,14653.18
2021-05-21,0.0013,13.17,14666.35
2021-05-24,0.0158,158,14824.35
2021-05-25,0.0025,25.01,14849.36
2021-05-26,-0.0005,-5.4,14843.96
2021-05-27,-0.0073,-72.5,14771.45
2021-05-28,0.0089,89.11,14860.56
2021-05-31,0,0,14860.56
2021-06-01,-0.0027,-26.86,14833.7
2021-06-02,0.008,79.64,14913.34
2021-06-03,-0.003,-29.79,14883.55
2021-06-04,0.0172,171.9,15055.45
2021-06-07,0.0027,26.7,15082.15
2021-06-08,-0.0009,-9.09,15073.06
2021-06-09,0.0009,8.79,15081.84
2021-06-10,0.0027,27.06,15108.91
2021-06-11,0.0061,61.12,15170.03
2021-06-14,0.0057,57.12,15227.14
2021-06-15,-0.0028,-27.83,15199.31
2021-06-16,-0.0015,-15.39,15183.92
2021-06-17,0.0149,149.1,15333.02
2021-06-18,-0.0026,-25.51,15307.51
2021-06-21,0.0023,22.54,15330.05
2021-06-22,0.01,100.38,15430.43
2021-06-23,-0.0008,-7.55,15422.88
2021-06-24,0.0041,41.29,15464.17
2021-06-25,-0.0023,-23.02,15441.15
2021-06-28,0.0142,141.8,15582.95
2021-06-29,0.0045,44.51,15627.46
2021-06-30,0.001,9.64,15637.1
2021-07-01,0.0017,16.57,15653.67
2021-07-02,0.0126,126.44,15780.11
2021-07-03,0,0,15780.11
2021-07-04,0,0,15780.11
2021-07-05,0,0,15780.11
2021-07-06,0.0051,51.23,15831.34
2021-07-07,0.0026,25.56,15856.9
2021-07-08,-0.0079,-79.11,15777.79
2021-07-09,0.0029,28.51,15806.3
2021-07-12,0.0047,46.62,15852.92
2021-07-13,0.0002,1.93,15854.85
2021-07-14,0.0029,28.74,15883.59
2021-07-15,-0.0101,-100.68,15782.91
2021-07-16,-0.0118,-118.13,15664.78
2021-07-19,0.0004,3.6,15668.38
2021-07-20,0.0048,47.69,15716.07
2021-07-21,0.0081,80.81,15796.88
2021-07-22,0.0078,78.47,15875.35
2021-07-23,0.0044,43.52,15918.88
2021-07-26,-0.0029,-28.68,15890.2
2021-07-27,-0.0048,-48.49,15841.71
2021-07-28,0.0006,6.4,15848.11
2021-07-29,0.0031,31.05,15879.17
2021-07-30,-0.002,-20.23,15858.94
2021-08-02,0.0022,22.41,15881.35
2021-08-03,0.005,49.56,15930.9
2021-08-04,0.0027,26.93,15957.84
2021-08-05,0.0052,52.32,16010.16
2021-08-06,-0.0053,-52.5,15957.66
2021-08-07,0,0,15957.66
2021-08-08,0,0,15957.66
2021-08-09,-0.0029,-29.28,15928.38
2021-08-10,-0.0059,-59.18,15869.2
2021-08-11,-0.0014,-14.08,15855.12
2021-08-12,0.0083,83.06,15938.18
2021-08-13,0.0071,71.38,16009.56
2021-08-16,0.0017,16.83,16026.38
2021-08-17,-0.0083,-82.55,15943.83
2021-08-18,-0.0067,-66.78,15877.05
2021-08-19,0.0086,86.31,15963.37
2021-08-20,0.0175,174.75,16138.12
2021-08-23,0.0132,131.93,16270.05
2021-08-24,-0.0026,-25.86,16244.19
2021-08-25,0.0012,11.99,16256.18
2021-08-26,-0.003,-30.13,16226.05
2021-08-27,0.0066,65.59,16291.64
2021-08-30,0.0094,94.43,16386.08
2021-08-31,-0.0059,-58.95,16327.13
2021-09-01,0.001,9.73,16336.86
2021-09-02,0.0018,18.46,16355.32
2021-09-03,0.0043,42.51,16397.83
2021-09-06,0,0,16397.83
2021-09-07,-0.0008,-7.59,16390.24
2021-09-08,-0.0043,-43.28,16346.96
2021-09-09,-0.0038,-37.86,16309.1
2021-09-10,-0.0055,-55.46,16253.64
2021-09-13,-0.0009,-9.03,16244.61
2021-09-14,0.0015,14.58,16259.19
2021-09-15,0.0052,52,16311.19
2021-09-16,-0.0015,-14.71,16296.48
2021-09-17,-0.0113,-113.39,16183.09
2021-09-20,-0.0074,-74.18,16108.91
2021-09-21,-0.0048,-47.81,16061.1
2021-09-22,0.0125,125.36,16186.46
2021-09-23,0.0055,54.51,16240.97
2021-09-24,-0.0005,-5.37,16235.61
2021-09-27,-0.0133,-132.82,16102.79
2021-09-28,-0.0221,-221.15,15881.64
2021-09-29,-0.0007,-7.5,15874.14
2021-09-30,-0.0014,-14.3,15859.84
2021-10-01,0.0074,73.56,15933.41
2021-10-04,-0.019,-190.13,15743.27
2021-10-05,0.0134,134.17,15877.44
2021-10-06,0.0069,68.5,15945.94
2021-10-07,0.0022,21.67,15967.61
2021-10-08,0.0001,0.56,15968.17
2021-10-11,-0.0023,-22.68,15945.49
2021-10-12,-0.0028,-27.84,15917.65
2021-10-13,0.0057,56.58,15974.23
2021-10-14,0.0167,167.04,16141.27
2021-10-15,0.0027,27.47,16168.74
2021-10-18,0.0075,74.7,16243.45
2021-10-19,0.0034,33.93,16277.38
2021-10-20,-0.0001,-0.7,16276.68
2021-10-21,0.0054,54.32,16331
2021-10-22,-0.0012,-11.54,16319.46
2021-10-25,0.0034,34.27,16353.73
2021-10-26,0.0161,161.31,16515.04
2021-10-27,0.0066,66.06,16581.1
2021-10-28,0.0104,103.64,16684.73
2021-10-29,0.005,49.71,16734.44
2021-11-01,-0.0011,-10.99,16723.45
2021-11-02,0.0087,87.23,16810.68
2021-11-03,0.0034,33.95,16844.63
2021-11-04,0.0258,258.18,17102.81
2021-11-05,0.001,10.39,17113.2
2021-11-08,0.006,59.55,17172.75
2021-11-09,-0.0002,-2,17170.75
2021-11-10,-0.0176,-176.17,16994.58
2021-11-11,0.0067,66.82,17061.39
2021-11-12,0.0054,53.96,17115.35
2021-11-15,-0.0048,-47.79,17067.56
2021-11-16,0.0036,35.97,17103.53
2021-11-17,-0.0024,-24.45,17079.08
2021-11-18,0.0247,246.64,17325.72
2021-11-19,0.0124,123.81,17449.53
2021-11-22,-0.0098,-98.39,17351.14
2021-11-23,-0.0033,-32.8,17318.34
2021-11-24,0.0073,72.76,17391.1
2021-11-25,0,0,17391.1
2021-11-26,-0.0153,-153.39,17237.7
2021-11-29,0.0207,206.85,17444.55
2021-11-30,-0.001,-9.7,17434.85
2021-12-01,-0.009,-89.66,17345.2
2021-12-02,0.0028,28.19,17373.38
2021-12-03,-0.014,-140.38,17233.01
2021-12-06,0.0052,52.27,17285.27
2021-12-07,0.0233,233.1,17518.38
2021-12-08,0.0001,1,17519.38
2021-12-09,-0.0101,-101.04,17418.34
2021-12-10,0.0094,94.47,17512.81
2021-12-13,-0.0184,-184.28,17328.53
2021-12-14,-0.0074,-74.19,17254.34
2021-12-15,0.0243,242.71,17497.04
2021-12-16,-0.0272,-271.66,17225.38
2021-12-17,-0.0067,-66.52,17158.86
2021-12-20,-0.0042,-41.55,17117.31
2021-12-21,0.0082,81.95,17199.26
2021-12-22,0.0191,190.59,17389.85
2021-12-23,0.0029,28.88,17418.74
2021-12-24,0,0,17418.74
2021-12-27,0.0182,182.29,17601.03
2021-12-28,-0.0061,-60.57,17540.46
2021-12-29,-0.0025,-24.93,17515.53
2021-12-30,-0.0049,-49.29,17466.24
2021-12-31,-0.0029,-29.12,17437.12
2022-01-03,0.0011,11.39,17448.51
2022-01-04,-0.0068,-68.1,17380.41
2022-01-05,-0.0255,-254.64,17125.77
2022-01-06,-0.001,-10.35,17115.42
2022-01-07,-0.0063,-62.93,17052.48
2022-01-10,0.0001,1.27,17053.75
2022-01-11,0.0083,83.2,17136.95
2022-01-12,0.0039,38.97,17175.92
2022-01-13,-0.0211,-210.74,16965.18
2022-01-14,0.0048,48.05,17013.23
2022-01-17,0,0,17013.23
2022-01-18,-0.0191,-190.63,16822.6
2022-01-19,-0.0031,-31.1,16791.5
2022-01-20,-0.0166,-165.63,16625.87
2022-01-21,-0.0115,-115.26,16510.62
2022-01-24,-0.0011,-10.91,16499.71
2022-01-25,-0.0169,-168.75,16330.96
2022-01-26,0.007,70.46,16401.42
2022-01-27,-0.0057,-56.65,16344.77
2022-01-28,0.028,279.91,16624.68
2022-01-31,0.0223,223.12,16847.8
2022-02-01,0,-0.41,16847.39
2022-02-02,0.0096,96.46,16943.85
2022-02-03,-0.0217,-216.8,16727.05
2022-02-04,0.0037,37.26,16764.31
2022-02-07,-0.0005,-4.66,16759.65
2022-02-08,0.0052,51.71,16811.36
2022-02-09,0.0221,221.48,17032.84
2022-02-10,-0.0198,-197.58,16835.26
2022-02-11,-0.0223,-222.86,16612.41
2022-02-14,0.0012,11.86,16624.26
2022-02-15,0.0271,271.07,16895.34
2022-02-16,-0.0005,-4.91,16890.43
2022-02-17,-0.0246,-245.68,16644.74
2022-02-18,-0.0111,-111.44,16533.3
2022-02-21,0,0,16533.3
2022-02-22,-0.0062,-61.51,16471.79
2022-02-23,-0.0202,-202.42,16269.37
2022-02-24,0.0254,253.67,16523.05
2022-02-25,0.0091,90.87,16613.91
2022-02-28,0.0045,45.05,16658.96
2022-03-01,-0.012,-120,16538.96
2022-03-02,0.0104,103.74,16642.7
2022-03-03,-0.0064,-64.39,16578.31
2022-03-04,-0.0149,-148.73,16429.58
2022-03-07,-0.0279,-279.02,16150.56
2022-03-08,-0.0041,-40.98,16109.59
2022-03-09,0.0174,173.75,16283.33
2022-03-10,0.0007,6.59,16289.92
2022-03-11,-0.0096,-96.12,16193.8
2022-03-14,-0.0225,-225.49,15968.31
2022-03-15,0.0306,306.49,16274.81
2022-03-16,0.0244,243.91,16518.71
2022-03-17,0.0055,54.69,16573.41
2022-03-18,0.0219,219.46,16792.86
2022-03-21,-0.0009,-8.63,16784.23
2022-03-22,0.0051,50.52,16834.75
2022-03-23,-0.0068,-68.35,16766.4
2022-03-24,0.0266,266.07,17032.47
2022-03-25,-0.0052,-51.82,16980.65
2022-03-28,0.0102,101.94,17082.59
2022-03-29,0.0123,122.96,17205.56
2022-03-30,-0.0074,-73.67,17131.89
2022-03-31,-0.011,-110.14,17021.75
2022-04-01,-0.0049,-48.55,16973.21
2022-04-04,0.0125,125.45,17098.66
2022-04-05,-0.0208,-207.8,16890.85
2022-04-06,-0.0235,-235.01,16655.84
2022-04-07,-0.0007,-6.83,16649.01
2022-04-08,-0.0068,-68.12,16580.89
2022-04-11,-0.0332,-331.96,16248.92
2022-04-12,-0.0037,-37.39,16211.53
2022-04-13,0.0153,152.51,16364.04
2022-04-14,-0.0232,-232.33,16131.71
2022-04-15,0,0,16131.71
2022-04-18,0.0042,41.95,16173.66
2022-04-19,0.0083,82.64,16256.31
2022-04-20,-0.0033,-33.02,16223.28
2022-04-21,-0.0195,-195.17,16028.11
2022-04-22,-0.0172,-172.25,15855.86
2022-04-25,0.0112,112.08,15967.94
2022-04-26,-0.0261,-261.1,15706.84
2022-04-27,0.0041,40.72,15747.55
2022-04-28,0.0274,273.82,16021.37
2022-04-29,-0.0299,-299.17,15722.19
2022-05-02,0.0138,138.1,15860.29
2022-05-03,0.0014,14.26,15874.55
2022-05-04,0.0244,243.58,16118.13
2022-05-05,-0.0384,-384.26,15733.87
2022-05-06,-0.0032,-32.5,15701.37
2022-05-09,-0.0311,-310.73,15390.65
2022-05-10,0.0145,144.61,15535.25
2022-05-11,-0.0268,-268.12,15267.13
2022-05-12,-0.0152,-151.8,15115.33
2022-05-13,0.0285,285.33,15400.66
2022-05-16,-0.0063,-62.52,15338.14
2022-05-17,0.0191,191.4,15529.54
2022-05-18,-0.0333,-332.71,15196.83
2022-05-19,-0.004,-39.56,15157.28
2022-05-20,-0.0022,-21.56,15135.71
2022-05-23,0.0169,169.01,15304.73
2022-05-24,-0.0112,-112.04,15192.69
2022-05-25,0.014,139.86,15332.54
2022-05-26,0.0172,172.32,15504.86
2022-05-27,0.0249,249.19,15754.05
2022-05-30,0.0009,9.35,15763.4
