Date,Price,Return
02/25/2025,"12.663,00","4,24"
02/26/2020,"669,00","-0,95"
02/26/2021,"1.371,00","1,05"
02/26/2024,"7.909,00","4,77"
02/26/2025,"13.128,00","0,66"
02/27/2020,"632,00","-0,95"
02/27/2023,"2.350,00","2,72"
02/27/2024,"7.870,00","2,35"
02/27/2025,"12.015,00","0,53"
02/28/2020,"675,00","-0,94"
02/28/2022,"2.439,00","2,61"
02/28/2023,"2.322,00","-0,05"
02/28/2024,"7.766,00","2,34"
02/28/2025,"12.492,00","0,61"
02/29/2024,"7.911,00","-0,37"
03/13/2020,"4.605.900,00","581,21"
03/13/2023,"2.297,00","-1,00"
03/13/2024,"9.089,00","2,96"
03/13/2025,"11.558,00","0,27"
03/14/2022,"2.133,00","-0,82"
03/14/2023,"4.619.700,00","2164,82"
03/14/2024,"8.794,00","-1,00"
03/14/2025,"12.167,00","0,38"
03/15/2021,"1.319,00","-0,89"
03/15/2022,"2.297,00","0,74"
03/15/2023,"2.423,00","0,05"
03/15/2024,"8.784,00","2,63"
03/16/2020,"491,00","-0,94"
03/16/2021,"1.329,00","1,71"
03/16/2022,"2.450,00","0,84"
03/16/2023,"2.554,00","0,04"
03/17/2020,"543,00","-0,79"
03/17/2021,"1.334,00","1,46"
03/17/2022,"2.477,00","0,86"
03/17/2023,"2.573,00","0,04"
03/17/2025,"11.953,00","3,65"
03/18/2020,"4.620.800,00","385,58"
03/18/2021,"1.272,00","-1,00"
03/18/2022,"2.645,00","1,08"
03/18/2024,"8.846,00","2,34"
03/18/2025,"11.543,00","0,30"
03/19/2020,"532,00","-0,95"
03/19/2021,"1.285,00","1,42"
03/19/2024,"8.940,00","5,96"
03/19/2025,"11.752,00","0,31"
03/20/2020,"514,00","-0,96"
03/20/2023,"2.590,00","4,04"
03/20/2024,"9.037,00","2,49"
03/20/2025,"11.853,00","0,31"
03/21/2022,"2.673,00","-0,77"
03/21/2023,"2.620,00","-0,02"
03/21/2024,"9.143,00","2,49"
03/21/2025,"11.770,00","0,29"
03/22/2021,"1.319,00","-0,89"
03/22/2022,"2.652,00","1,01"
03/22/2023,"2.647,00","0,00"
03/22/2024,"9.429,00","2,56"
03/23/2020,"532,00","-0,94"
03/23/2021,"4.621.600,00","8686,22"
03/23/2022,"2.563,00","-1,00"
03/23/2023,"2.719,00","0,06"
03/24/2020,"623,00","-0,77"
03/24/2021,"1.264,00","1,03"
03/24/2022,"2.815,00","1,23"
03/24/2023,"2.678,00","-0,05"
03/24/2025,"12.141,00","3,53"
03/25/2020,"614,00","-0,95"
03/25/2021,"1.254,00","1,04"
03/25/2022,"2.769,00","1,21"
03/25/2024,"9.500,00","2,43"
03/25/2025,"12.069,00","0,27"
03/26/2020,"643,00","-0,95"
03/26/2021,"1.284,00","1,00"
03/26/2024,"9.256,00","6,21"
03/26/2025,"11.376,00","0,23"
03/27/2020,"632,00","-0,94"
03/27/2023,"2.653,00","3,20"
03/27/2024,"9.025,00","2,40"
03/27/2025,"11.143,00","0,23"
03/28/2022,"2.822,00","-0,75"
03/28/2023,"2.641,00","-0,06"
03/28/2024,"9.036,00","2,42"
03/28/2025,"10.967,00","0,21"
03/29/2021,"1.295,00","-0,88"
03/29/2022,"2.866,00","1,21"
03/29/2023,"2.698,00","-0,06"
03/30/2020,"664,00","-0,75"
03/30/2021,"1.287,00","0,94"
03/30/2022,"2.769,00","1,15"
03/30/2023,"2.738,00","-0,01"
03/31/2020,"659,00","-0,76"
03/31/2021,"1.335,00","1,03"
03/31/2022,"2.729,00","1,04"
03/31/2023,"2.778,00","0,02"
03/31/2025,"10.838,00","2,90"
04/13/2020,"675,00","-0,94"
04/13/2021,"1.568,00","1,32"
04/13/2022,"2.220,00","0,42"
04/13/2023,"2.646,00","0,19"
04/14/2020,"4.630.200,00","1748,89"
04/14/2021,"1.528,00","-1,00"
04/14/2022,"2.126,00","0,39"
04/14/2023,"2.676,00","0,26"
04/14/2025,"11.071,00","3,14"
04/15/2020,"4.606.000,00","415,04"
04/15/2021,"1.614,00","-1,00"
04/15/2024,"8.600,00","4,33"
04/15/2025,"11.220,00","0,30"
04/16/2020,"737,00","-0,93"
04/16/2021,"1.591,00","1,16"
04/16/2024,"8.742,00","4,49"
04/16/2025,"10.449,00","0,20"
04/17/2020,"731,00","-0,93"
04/17/2023,"2.700,00","2,69"
04/17/2024,"8.404,00","2,11"
04/17/2025,"10.149,00","0,21"
04/18/2022,"2.178,00","-0,79"
04/18/2023,"2.767,00","0,27"
04/18/2024,"8.467,00","2,06"
04/19/2021,"1.536,00","-0,82"
04/19/2022,"2.220,00","0,45"
04/19/2023,"2.793,00","0,26"
04/19/2024,"7.620,00","1,73"
04/20/2020,"718,00","-0,91"
04/20/2021,"1.517,00","1,11"
04/20/2022,"2.148,00","0,42"
04/20/2023,"4.632.200,00","2155,52"
04/21/2020,"674,00","-1,00"
04/21/2021,"1.536,00","1,28"
04/21/2022,"2.018,00","0,31"
04/21/2023,"4.638.300,00","2297,46"
04/21/2025,"9.691,00","-1,00"
04/22/2020,"715,00","-0,93"
04/22/2021,"1.485,00","1,08"
04/22/2022,"1.952,00","0,31"
04/22/2024,"7.952,00","3,07"
04/22/2025,"9.889,00","0,24"
04/23/2020,"4.630.200,00","467,22"
04/23/2021,"1.527,00","-1,00"
04/23/2024,"8.242,00","4,40"
04/23/2025,"10.271,00","0,25"
04/24/2020,"724,00","-0,93"
04/24/2023,"4.613.900,00","6371,79"
04/24/2024,"7.968,00","-1,00"
04/24/2025,"10.643,00","0,34"
04/25/2022,"1.990,00","-0,81"
04/25/2023,"2.624,00","0,32"
04/25/2024,"8.263,00","2,15"
04/25/2025,"11.101,00","0,34"
04/26/2021,"1.548,00","-0,86"
04/26/2022,"1.879,00","0,21"
04/26/2023,"2.696,00","0,43"
04/26/2024,"8.774,00","2,25"
04/27/2020,"743,00","-0,92"
04/27/2021,"1.538,00","1,07"
04/27/2022,"1.841,00","0,20"
04/27/2023,"2.723,00","0,48"
04/28/2020,"728,00","-0,73"
04/28/2021,"1.528,00","1,10"
04/28/2022,"1.978,00","0,29"
04/28/2023,"2.775,00","0,40"
04/28/2025,"10.873,00","2,92"
04/29/2020,"746,00","-0,93"
04/29/2021,"1.532,00","1,05"
04/29/2022,"1.855,00","0,21"
04/29/2024,"8.776,00","3,73"
04/29/2025,"10.902,00","0,24"
04/30/2020,"731,00","-0,93"
04/30/2021,"4.603.700,00","6296,81"
04/30/2024,"8.640,00","-1,00"
04/30/2025,"10.892,00","0,26"
05/13/2020,"778,00","-0,93"
05/13/2021,"1.367,00","0,76"
05/13/2022,"1.771,00","0,30"
05/13/2024,"9.040,00","4,10"
05/13/2025,"12.993,00","0,44"
05/14/2020,"4.608.900,00","353,72"
05/14/2021,"1.424,00","-1,00"
05/14/2024,"9.136,00","5,42"
05/14/2025,"13.534,00","0,48"
05/15/2020,"849,00","-0,94"
05/15/2023,"2.895,00","2,41"
05/15/2024,"9.463,00","2,27"
05/15/2025,"13.483,00","0,42"
05/16/2022,"1.726,00","-0,87"
05/16/2023,"2.921,00","0,69"
05/16/2024,"9.436,00","2,23"
05/16/2025,"13.540,00","0,43"
05/17/2021,"1.417,00","-0,90"
05/17/2022,"1.818,00","0,28"
05/17/2023,"3.018,00","0,66"
05/17/2024,"9.248,00","2,06"
05/18/2020,"875,00","-0,91"
05/18/2021,"4.606.700,00","5263,80"
05/18/2022,"1.694,00","-1,00"
05/18/2023,"3.168,00","0,87"
05/19/2020,"881,00","-0,72"
05/19/2021,"4.621.700,00","5244,97"
05/19/2022,"4.637.300,00","0,00"
05/19/2023,"3.126,00","-1,00"
05/19/2025,"13.557,00","3,34"
05/20/2020,"897,00","-0,93"
05/20/2021,"1.461,00","0,63"
05/20/2022,"1.669,00","0,14"
05/20/2024,"9.478,00","4,68"
05/20/2025,"13.438,00","0,42"
05/21/2020,"878,00","-0,93"
05/21/2021,"1.499,00","0,71"
05/21/2024,"9.539,00","5,36"
05/21/2025,"13.180,00","0,38"
05/22/2020,"4.609.000,00","348,70"
05/22/2023,"3.118,00","-1,00"
05/22/2024,"9.495,00","2,05"
05/22/2025,"13.283,00","0,40"
05/23/2022,"1.690,00","-0,87"
05/23/2023,"3.069,00","0,82"
05/23/2024,"10.380,00","2,38"
05/23/2025,"13.129,00","0,26"
05/24/2021,"1.561,00","-0,88"
05/24/2022,"1.615,00","0,03"
05/24/2023,"3.054,00","0,89"
05/24/2024,"10.647,00","2,49"
05/25/2021,"1.565,00","-0,85"
05/25/2022,"1.698,00","0,08"
05/25/2023,"3.798,00","1,24"
05/26/2020,"872,00","-0,77"
05/26/2021,"1.570,00","0,80"
05/26/2022,"1.785,00","0,14"
05/26/2023,"3.895,00","1,18"
05/27/2020,"853,00","-0,78"
05/27/2021,"1.549,00","0,82"
05/27/2022,"1.881,00","0,21"
05/27/2025,"13.550,00","6,20"
05/28/2020,"849,00","-0,94"
05/28/2021,"1.624,00","0,91"
05/28/2024,"11.390,00","6,01"
05/28/2025,"13.481,00","0,18"
05/29/2020,"888,00","-0,93"
05/29/2024,"11.482,00","11,93"
05/29/2025,"13.919,00","0,21"
05/30/2023,"4.011,00","-0,71"
05/30/2024,"11.050,00","1,75"
05/30/2025,"13.513,00","0,22"
05/31/2022,"1.867,00","-0,86"
05/31/2023,"3.783,00","1,03"
05/31/2024,"10.963,00","1,90"
06/13/2022,"1.565,00","-0,86"
06/13/2023,"4.102,00","1,62"
06/13/2024,"12.961,00","2,16"
06/13/2025,"14.197,00","0,10"
06/14/2021,"4.607.100,00","323,51"
06/14/2022,"1.584,00","-1,00"
06/14/2023,"4.300,00","1,71"
06/14/2024,"13.188,00","2,07"
06/15/2020,"917,00","-0,93"
06/15/2021,"1.779,00","0,94"
06/15/2022,"1.653,00","-0,07"
06/15/2023,"4.265,00","1,58"
06/16/2020,"4.621.200,00","1082,52"
06/16/2021,"1.781,00","-1,00"
06/16/2022,"1.560,00","-0,12"
06/16/2023,"4.269,00","1,74"
06/16/2025,"14.469,00","2,39"
06/17/2020,"924,00","-0,94"
06/17/2021,"1.866,00","1,02"
06/17/2022,"1.588,00","-0,15"
06/17/2024,"13.098,00","7,25"
06/17/2025,"14.412,00","0,10"
06/18/2020,"922,00","-0,94"
06/18/2021,"1.864,00","1,02"
06/18/2024,"13.558,00","6,27"
06/18/2025,"14.548,00","0,07"
06/19/2020,"926,00","-0,94"
06/20/2023,"4.381,00","3,73"
06/20/2024,"13.078,00","1,99"
06/20/2025,"14.385,00","0,10"
06/21/2021,"1.843,00","-0,87"
06/21/2022,"1.657,00","-0,10"
06/21/2023,"4.304,00","1,60"
06/21/2024,"12.657,00","1,94"
06/22/2020,"953,00","-0,92"
06/22/2021,"1.889,00","0,98"
06/22/2022,"1.636,00","-0,13"
06/22/2023,"4.303,00","1,63"
06/23/2020,"945,00","-0,78"
06/23/2021,"4.619.200,00","4887,04"
06/23/2022,"1.623,00","-1,00"
06/23/2023,"4.221,00","1,60"
06/23/2025,"14.417,00","2,42"
06/24/2020,"924,00","-0,94"
06/24/2021,"1.921,00","1,08"
06/24/2022,"1.713,00","-0,11"
06/24/2024,"11.811,00","5,89"
06/24/2025,"14.790,00","0,25"
06/25/2020,"949,00","-0,94"
06/25/2021,"4.610.000,00","4856,74"
06/25/2024,"12.609,00","-1,00"
06/25/2025,"15.431,00","0,22"
06/26/2020,"915,00","-0,94"
06/26/2023,"4.063,00","3,44"
06/26/2024,"12.640,00","2,11"
06/26/2025,"15.502,00","0,23"
06/27/2022,"1.687,00","-0,89"
06/27/2023,"4.188,00","1,48"
06/27/2024,"12.399,00","1,96"
06/27/2025,"15.775,00","0,27"
06/28/2021,"1.998,00","-0,87"
06/28/2022,"1.598,00","-0,20"
06/28/2023,"4.112,00","1,57"
06/28/2024,"12.354,00","2,00"
06/29/2020,"920,00","-0,93"
06/29/2021,"4.610.100,00","5009,98"
06/29/2022,"1.554,00","-1,00"
06/29/2023,"4.082,00","1,63"
06/30/2020,"950,00","-0,77"
06/30/2021,"2.000,00","1,11"
06/30/2022,"1.516,00","-0,24"
06/30/2023,"4.230,00","1,79"
06/30/2025,"15.799,00","2,73"
07/13/2020,"4.615.200,00","291,12"
07/13/2021,"2.025,00","-1,00"
07/13/2022,"1.516,00","-0,25"
07/13/2023,"4.598,00","2,03"
07/14/2020,"1.038,00","-0,77"
07/14/2021,"1.984,00","0,91"
07/14/2022,"1.537,00","-0,23"
07/14/2023,"4.547,00","1,96"
07/14/2025,"16.407,00","2,61"
07/15/2020,"1.023,00","-0,94"
07/15/2021,"1.897,00","0,85"
07/15/2022,"1.576,00","-0,17"
07/15/2024,"12.844,00","7,15"
07/15/2025,"17.070,00","0,33"
07/16/2020,"1.013,00","-0,94"
07/16/2021,"1.816,00","0,79"
07/16/2024,"12.636,00","5,96"
07/16/2025,"17.137,00","0,36"
07/17/2020,"1.020,00","-0,94"
07/17/2023,"4.646,00","3,55"
07/17/2024,"11.799,00","1,54"
07/17/2025,"17.300,00","0,47"
07/18/2022,"4.631.100,00","266,69"
07/18/2023,"4.749,00","-1,00"
07/18/2024,"12.109,00","1,55"
07/18/2025,"17.241,00","0,42"
07/19/2021,"1.878,00","-0,89"
07/19/2022,"1.699,00","-0,10"
07/19/2023,"4.708,00","1,77"
07/19/2024,"11.793,00","1,50"
07/20/2020,"1.051,00","-0,91"
07/20/2021,"1.861,00","0,77"
07/20/2022,"1.781,00","-0,04"
07/20/2023,"4.552,00","1,56"
07/21/2020,"1.033,00","-0,77"
07/21/2021,"1.941,00","0,88"
07/21/2022,"4.616.000,00","2377,16"
07/21/2023,"4.431,00","-1,00"
07/21/2025,"17.138,00","2,87"
07/22/2020,"1.044,00","-0,94"
07/22/2021,"1.959,00","0,88"
07/22/2022,"1.732,00","-0,12"
07/22/2024,"12.354,00","6,13"
07/22/2025,"16.703,00","0,35"
07/23/2020,"1.013,00","-0,94"
07/23/2021,"1.956,00","0,93"
07/23/2024,"12.259,00","5,27"
07/23/2025,"17.078,00","0,39"
07/24/2020,"1.019,00","-0,94"
07/24/2023,"4.461,00","3,38"
07/24/2024,"11.425,00","1,56"
07/24/2025,"17.374,00","0,52"
07/25/2022,"4.607.000,00","264,17"
07/25/2023,"4.568,00","-1,00"
07/25/2024,"11.228,00","1,46"
07/25/2025,"17.350,00","0,55"
07/26/2021,"1.929,00","-0,89"
07/26/2022,"1.653,00","-0,14"
07/26/2023,"4.545,00","1,75"
07/26/2024,"11.306,00","1,49"
07/27/2020,"1.042,00","-0,91"
07/27/2021,"1.921,00","0,84"
07/27/2022,"1.779,00","-0,07"
07/27/2023,"4.590,00","1,58"
07/28/2020,"1.022,00","-0,78"
07/28/2021,"1.950,00","0,91"
07/28/2022,"1.798,00","-0,08"
07/28/2023,"4.675,00","1,60"
07/28/2025,"17.675,00","2,78"
07/29/2020,"1.047,00","-0,94"
07/29/2021,"1.966,00","0,88"
07/29/2022,"1.816,00","-0,08"
07/29/2024,"11.159,00","5,14"
07/29/2025,"17.551,00","0,57"
07/30/2020,"1.061,00","-0,94"
07/30/2021,"1.950,00","0,84"
07/30/2024,"10.373,00","4,32"
07/30/2025,"17.927,00","0,73"
07/31/2020,"1.061,00","-0,94"
07/31/2023,"4.673,00","3,40"
07/31/2024,"11.702,00","1,50"
07/31/2025,"17.787,00","0,52"
08/13/2020,"1.144,00","-0,94"
08/13/2021,"2.019,00","0,76"
08/13/2024,"11.614,00","4,75"
08/13/2025,"18.159,00","0,56"
08/14/2020,"1.156,00","-0,94"
08/14/2023,"4.375,00","2,78"
08/14/2024,"11.808,00","1,70"
08/14/2025,"18.202,00","0,54"
08/15/2022,"4.610.000,00","252,27"
08/15/2023,"4.394,00","-1,00"
08/15/2024,"12.286,00","1,80"
08/15/2025,"18.045,00","0,47"
08/16/2021,"1.995,00","-0,89"
08/16/2022,"1.888,00","-0,05"
08/16/2023,"4.349,00","1,30"
08/16/2024,"12.458,00","1,86"
08/17/2020,"1.234,00","-0,90"
08/17/2021,"1.946,00","0,58"
08/17/2022,"1.833,00","-0,06"
08/17/2023,"4.334,00","1,36"
08/18/2020,"1.226,00","-0,72"
08/18/2021,"4.613.100,00","3761,72"
08/18/2022,"1.877,00","-1,00"
08/18/2023,"4.330,00","1,31"
08/18/2025,"18.201,00","3,20"
08/19/2020,"1.214,00","-0,93"
08/19/2021,"1.980,00","0,63"
08/19/2022,"1.785,00","-0,10"
08/19/2024,"13.000,00","6,28"
08/19/2025,"17.564,00","0,35"
08/20/2020,"1.214,00","-0,93"
08/20/2021,"2.082,00","0,71"
08/20/2024,"12.725,00","5,11"
08/20/2025,"17.540,00","0,38"
08/21/2020,"1.268,00","-0,93"
08/21/2023,"4.697,00","2,70"
08/21/2024,"12.850,00","1,74"
08/21/2025,"17.498,00","0,36"
08/22/2022,"4.609.800,00","262,45"
08/22/2023,"4.567,00","-1,00"
08/22/2024,"12.374,00","1,71"
08/22/2025,"17.799,00","0,44"
08/23/2021,"2.196,00","-0,88"
08/23/2022,"1.718,00","-0,22"
08/23/2023,"4.712,00","1,74"
08/23/2024,"12.937,00","1,75"
08/24/2020,"1.272,00","-0,90"
08/24/2021,"2.179,00","0,71"
08/24/2022,"1.722,00","-0,21"
08/24/2023,"4.716,00","1,74"
08/25/2020,"1.275,00","-0,73"
08/25/2021,"2.221,00","0,74"
08/25/2022,"1.791,00","-0,19"
08/25/2023,"4.602,00","1,57"
08/25/2025,"17.981,00","2,91"
08/26/2020,"1.277,00","-0,93"
08/26/2021,"4.622.500,00","3618,81"
08/26/2022,"1.626,00","-1,00"
08/26/2024,"12.646,00","6,78"
08/26/2025,"18.177,00","0,44"
08/27/2020,"1.263,00","-0,93"
08/27/2021,"2.264,00","0,79"
08/27/2024,"12.830,00","4,67"
08/27/2025,"18.160,00","0,42"
08/28/2020,"1.315,00","-0,93"
08/28/2023,"4.683,00","2,56"
08/28/2024,"12.561,00","1,68"
08/28/2025,"18.017,00","0,43"
08/29/2022,"1.580,00","-0,91"
08/29/2023,"4.878,00","2,09"
08/29/2024,"11.759,00","1,41"
08/29/2025,"17.418,00","0,48"
08/30/2021,"2.269,00","-0,87"
08/30/2022,"1.547,00","-0,32"
08/30/2023,"4.926,00","2,18"
08/30/2024,"11.937,00","1,42"
08/31/2020,"1.337,00","-0,89"
08/31/2021,"2.239,00","0,67"
08/31/2022,"4.628.000,00","2065,99"
08/31/2023,"4.935,00","-1,00"
09/13/2021,"2.215,00","-0,55"
09/13/2022,"1.313,00","-0,41"
09/13/2023,"4.549,00","2,46"
09/13/2024,"11.910,00","1,62"
09/14/2020,"1.287,00","-0,89"
09/14/2021,"2.224,00","0,73"
09/14/2022,"1.313,00","-0,41"
09/14/2023,"4.558,00","2,47"
09/15/2020,"1.299,00","-0,72"
09/15/2021,"2.234,00","0,72"
09/15/2022,"1.293,00","-0,42"
09/15/2023,"4.390,00","2,40"
09/15/2025,"17.775,00","3,05"
09/16/2020,"1.251,00","-0,93"
09/16/2021,"2.224,00","0,78"
09/16/2022,"1.320,00","-0,41"
09/16/2024,"11.678,00","7,85"
09/16/2025,"17.488,00","0,50"
09/17/2020,"1.246,00","-0,93"
09/17/2021,"2.190,00","0,76"
09/17/2024,"11.559,00","4,28"
09/17/2025,"17.029,00","0,47"
09/18/2020,"1.219,00","-0,93"
09/18/2023,"4.397,00","2,61"
09/18/2024,"11.337,00","1,58"
09/18/2025,"17.624,00","0,55"
09/19/2022,"1.338,00","-0,92"
09/19/2023,"4.352,00","2,25"
09/19/2024,"11.787,00","1,71"
09/19/2025,"17.667,00","0,50"
09/20/2021,"4.634.700,00","261,34"
09/20/2022,"1.318,00","-1,00"
09/20/2023,"4.224,00","2,20"
09/20/2024,"11.600,00","1,75"
09/21/2020,"1.252,00","-0,89"
09/21/2021,"2.125,00","0,70"
09/21/2022,"1.326,00","-0,38"
09/21/2023,"4.102,00","2,09"
09/22/2020,"1.264,00","-0,69"
09/22/2021,"2.194,00","0,74"
09/22/2022,"1.256,00","-0,43"
09/22/2023,"4.161,00","2,31"
09/22/2025,"18.361,00","3,41"
09/23/2020,"4.636.800,00","251,54"
09/23/2021,"2.248,00","-1,00"
09/23/2022,"1.252,00","-0,44"
09/23/2024,"11.626,00","8,29"
09/23/2025,"17.843,00","0,53"
09/24/2020,"1.235,00","-0,93"
09/24/2021,"4.625.600,00","3744,43"
09/24/2024,"12.087,00","-1,00"
09/24/2025,"17.697,00","0,46"
09/25/2020,"1.287,00","-0,93"
09/25/2023,"4.222,00","2,28"
09/25/2024,"12.351,00","1,93"
09/25/2025,"17.769,00","0,44"
09/26/2022,"1.223,00","-0,93"
09/26/2023,"4.191,00","2,43"
09/26/2024,"12.404,00","1,96"
09/26/2025,"17.819,00","0,44"
09/27/2021,"2.166,00","-0,88"
09/27/2022,"1.241,00","-0,43"
09/27/2023,"4.247,00","2,42"
09/27/2024,"12.140,00","1,86"
09/28/2020,"4.612.500,00","378,94"
09/28/2021,"2.070,00","-1,00"
09/28/2022,"1.274,00","-0,38"
09/28/2023,"4.309,00","2,38"
09/29/2020,"1.323,00","-0,69"
09/29/2021,"2.052,00","0,55"
09/29/2022,"1.222,00","-0,40"
09/29/2023,"4.350,00","2,56"
09/29/2025,"18.185,00","3,18"
09/30/2020,"1.353,00","-0,93"
09/30/2021,"2.072,00","0,53"
09/30/2022,"1.214,00","-0,41"
09/30/2024,"12.144,00","9,00"
09/30/2025,"18.658,00","0,54"
10/13/2020,"1.425,00","-0,92"
10/13/2021,"2.094,00","0,47"
10/13/2022,"1.196,00","-0,43"
10/13/2023,"4.546,00","2,80"
10/13/2025,"18.832,00","3,14"
10/14/2020,"4.630.900,00","244,91"
10/14/2021,"2.175,00","-1,00"
10/14/2022,"1.123,00","-0,48"
10/14/2024,"13.807,00","11,29"
10/14/2025,"18.003,00","0,30"
10/15/2020,"1.397,00","-0,92"
10/15/2021,"2.186,00","0,56"
10/15/2024,"13.160,00","5,02"
10/15/2025,"17.983,00","0,37"
10/16/2020,"1.381,00","-0,92"
10/16/2023,"4.610,00","2,34"
10/16/2024,"13.572,00","1,94"
10/16/2025,"18.181,00","0,34"
10/17/2022,"1.189,00","-0,93"
10/17/2023,"4.394,00","2,70"
10/17/2024,"13.693,00","2,12"
10/17/2025,"18.322,00","0,34"
10/18/2021,"2.222,00","-0,88"
10/18/2022,"1.197,00","-0,46"
10/18/2023,"4.220,00","2,53"
10/18/2024,"13.800,00","2,27"
10/19/2020,"1.350,00","-0,90"
10/19/2021,"2.229,00","0,65"
10/19/2022,"4.615.400,00","2069,61"
10/19/2023,"4.210,00","-1,00"
10/20/2020,"1.365,00","-0,68"
10/20/2021,"4.631.700,00","3392,19"
10/20/2022,"1.219,00","-1,00"
10/20/2023,"4.139,00","2,40"
10/20/2025,"18.264,00","3,41"
10/21/2020,"1.352,00","-0,93"
10/21/2021,"2.269,00","0,68"
10/21/2022,"1.247,00","-0,45"
10/21/2024,"14.371,00","10,52"
10/21/2025,"18.116,00","0,26"
10/22/2020,"1.336,00","-0,93"
10/22/2021,"2.273,00","0,70"
10/22/2024,"14.359,00","5,32"
10/22/2025,"18.028,00","0,26"
10/23/2020,"1.359,00","-0,92"
10/23/2023,"4.297,00","2,16"
10/23/2024,"13.956,00","2,25"
10/23/2025,"18.216,00","0,31"
10/24/2022,"1.260,00","-0,93"
10/24/2023,"4.366,00","2,47"
10/24/2024,"14.041,00","2,22"
10/24/2025,"18.626,00","0,33"
10/25/2021,"2.317,00","-0,88"
10/25/2022,"1.326,00","-0,43"
10/25/2023,"4.178,00","2,15"
10/25/2024,"14.154,00","2,39"
10/26/2020,"1.314,00","-0,91"
10/26/2021,"2.472,00","0,88"
10/26/2022,"1.290,00","-0,48"
10/26/2023,"4.033,00","2,13"
10/27/2020,"1.340,00","-0,67"
10/27/2021,"2.445,00","0,82"
10/27/2022,"1.318,00","-0,46"
10/27/2023,"4.050,00","2,07"
10/27/2025,"19.149,00","3,73"
10/28/2020,"1.263,00","-0,93"
10/28/2021,"2.494,00","0,97"
10/28/2022,"1.383,00","-0,45"
10/28/2024,"14.052,00","9,16"
10/28/2025,"20.103,00","0,43"
10/29/2020,"4.606.600,00","228,15"
10/29/2021,"2.557,00","-1,00"
10/29/2024,"14.125,00","4,52"
10/29/2025,"20.704,00","0,47"
10/30/2020,"1.253,00","-0,94"
10/30/2023,"4.116,00","2,28"
10/30/2024,"13.934,00","2,39"
10/30/2025,"20.289,00","0,46"
10/31/2022,"1.350,00","-0,93"
10/31/2023,"4.078,00","2,02"
10/31/2024,"13.276,00","2,26"
10/31/2025,"20.249,00","0,53"
11/13/2020,"1.330,00","-0,93"
11/13/2023,"4.862,00","2,66"
11/13/2024,"14.627,00","2,01"
11/13/2025,"18.686,00","0,28"
11/14/2022,"1.630,00","-0,91"
11/14/2023,"4.966,00","2,05"
11/14/2024,"14.676,00","1,96"
11/14/2025,"19.017,00","0,30"
11/15/2021,"3.002,00","-0,84"
11/15/2022,"1.667,00","-0,44"
11/15/2023,"4.889,00","1,93"
11/15/2024,"14.198,00","1,90"
11/16/2020,"1.352,00","-0,90"
11/16/2021,"3.020,00","1,23"
11/16/2022,"1.591,00","-0,47"
11/16/2023,"4.948,00","2,11"
11/17/2020,"1.342,00","-0,73"
11/17/2021,"2.926,00","1,18"
11/17/2022,"1.568,00","-0,46"
11/17/2023,"4.930,00","2,14"
11/17/2025,"18.660,00","2,78"
11/18/2020,"1.343,00","-0,93"
11/18/2021,"3.168,00","1,36"
11/18/2022,"1.541,00","-0,51"
11/18/2024,"14.015,00","8,09"
11/18/2025,"18.136,00","0,29"
11/19/2020,"1.344,00","-0,93"
11/19/2021,"3.298,00","1,45"
11/19/2024,"14.701,00","3,46"
11/19/2025,"18.652,00","0,27"
11/20/2020,"4.627.800,00","247,11"
11/20/2023,"5.041,00","-1,00"
11/20/2024,"14.589,00","1,89"
11/20/2025,"18.064,00","0,24"
11/21/2022,"1.532,00","-0,92"
11/21/2023,"4.994,00","2,26"
11/21/2024,"14.667,00","1,94"
11/21/2025,"17.888,00","0,22"
11/22/2021,"3.196,00","-0,82"
11/22/2022,"4.612.800,00","1442,30"
11/22/2023,"4.872,00","-1,00"
11/22/2024,"14.195,00","1,91"
11/23/2020,"1.314,00","-0,91"
11/23/2021,"3.175,00","1,42"
11/23/2022,"1.652,00","-0,48"
11/24/2020,"1.296,00","-0,22"
11/24/2021,"3.267,00","1,52"
11/24/2023,"4.778,00","0,46"
11/24/2025,"18.255,00","2,82"
11/25/2020,"1.323,00","-0,93"
11/25/2022,"1.627,00","0,23"
11/25/2024,"13.602,00","7,36"
11/25/2025,"17.782,00","0,31"
11/26/2021,"3.150,00","-0,82"
11/26/2024,"13.692,00","3,35"
11/26/2025,"18.026,00","0,32"
11/27/2020,"1.326,00","-0,93"
11/27/2023,"4.824,00","2,64"
11/27/2024,"13.534,00","1,81"
11/28/2022,"1.583,00","-0,88"
11/28/2023,"4.782,00","2,02"
11/28/2025,"17.700,00","2,70"
11/29/2021,"3.338,00","-0,81"
11/29/2022,"1.564,00","-0,53"
11/29/2023,"4.814,00","2,08"
11/29/2024,"13.825,00","1,87"
11/30/2020,"1.340,00","-0,90"
11/30/2021,"3.268,00","1,44"
11/30/2022,"1.692,00","-0,48"
11/30/2023,"4.677,00","1,76"
12/13/2021,"2.816,00","-0,40"
12/13/2022,"4.622.100,00","1640,37"
12/13/2023,"4.809,00","-1,00"
12/13/2024,"13.425,00","1,79"
12/14/2020,"1.331,00","-0,90"
12/14/2021,"2.834,00","1,13"
12/14/2022,"1.767,00","-0,38"
12/14/2023,"4.835,00","1,74"
12/15/2020,"1.336,00","-0,72"
12/15/2021,"3.046,00","1,28"
12/15/2022,"1.695,00","-0,44"
